"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"3442",34411,7,13,2002,1,"DO","F",37,40,"Dipodomys","ordii","Rodent","Spectab exclosure"
"3443",35197,12,7,2002,1,"DO","F",35,45,"Dipodomys","ordii","Rodent","Spectab exclosure"
"3444",9581,9,30,1984,1,"SS",NA,NA,NA,"Spermophilus","spilosoma","Rodent","Spectab exclosure"
"3445",17383,4,24,1990,1,"SS",NA,NA,NA,"Spermophilus","spilosoma","Rodent","Spectab exclosure"
"3446",5503,2,24,1982,1,"OL","F",19,36,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3447",7556,3,15,1983,1,"OL","F",20,48,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3448",8865,2,5,1984,1,"OL","M",22,33,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3449",15177,12,13,1988,1,"OL","F",21,32,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3450",17036,1,29,1990,1,"OL","F",22,24,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3451",20208,7,30,1992,1,"OL","M",21,38,"Onychomys","leucogaster","Rodent","Spectab exclosure"
"3452",5653,3,30,1982,1,"RM","M",18,12,"Reithrodontomys","megalotis","Rodent","Spectab exclosure"
"3453",15852,4,1,1989,1,"RM","F",17,13,"Reithrodontomys","megalotis","Rodent","Spectab exclosure"
"3454",23679,4,14,1996,1,"RM","F",18,14,"Reithrodontomys","megalotis","Rodent","Spectab exclosure"
"3455",11385,4,13,1986,1,"PM","F",22,26,"Peromyscus","maniculatus","Rodent","Spectab exclosure"
"3456",15380,1,10,1989,1,"PM","M",21,26,"Peromyscus","maniculatus","Rodent","Spectab exclosure"
"3457",12272,2,1,1987,1,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Spectab exclosure"
"3458",14073,2,21,1988,1,"AB",NA,NA,NA,"Amphispiza","bilineata","Bird","Spectab exclosure"
"3459",22678,9,23,1995,1,"PH","F",25,35,"Perognathus","hispidus","Rodent","Spectab exclosure"
"3460",22868,10,28,1995,1,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3461",23373,2,24,1996,1,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3462",25940,6,9,1997,1,"PB","F",25,21,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3463",27455,1,31,1998,1,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3464",30059,12,5,1999,1,"PB","M",26,29,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3465",30729,6,3,2000,1,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3466",31200,8,25,2000,1,"PB","F",27,NA,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3467",31617,12,22,2000,1,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3468",31937,4,21,2001,1,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3469",32367,8,25,2001,1,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3470",32811,10,13,2001,1,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3471",33576,3,13,2002,1,"PB","M",27,44,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3472",34189,6,15,2002,1,"PB","M",26,30,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3473",34772,10,5,2002,1,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
"3474",13108,7,26,1987,8,"NL","M",NA,134,"Neotoma","albigula","Rodent","Control"
"3475",75,8,19,1977,8,"DM","F",32,22,"Dipodomys","merriami","Rodent","Control"
"3476",1415,11,4,1978,8,"DM","F",35,37,"Dipodomys","merriami","Rodent","Control"
"3477",2259,11,18,1979,8,"DM","M",34,39,"Dipodomys","merriami","Rodent","Control"
"3478",6181,7,25,1982,8,"DM","F",NA,32,"Dipodomys","merriami","Rodent","Control"
"3479",8902,2,5,1984,8,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"3480",9611,9,30,1984,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"3481",10128,3,17,1985,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
"3482",10607,7,24,1985,8,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"3483",10816,9,22,1985,8,"DM","M",38,52,"Dipodomys","merriami","Rodent","Control"
"3484",10950,10,13,1985,8,"DM","F",38,42,"Dipodomys","merriami","Rodent","Control"
"3485",11219,12,8,1985,8,"DM","F",38,41,"Dipodomys","merriami","Rodent","Control"
"3486",12467,3,2,1987,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"3487",13005,7,1,1987,8,"DM","F",35,50,"Dipodomys","merriami","Rodent","Control"
"3488",13470,9,27,1987,8,"DM","M",35,29,"Dipodomys","merriami","Rodent","Control"
"3489",13789,11,22,1987,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"3490",14145,2,22,1988,8,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
"3491",14392,4,18,1988,8,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"3492",14614,6,12,1988,8,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"3493",14735,7,15,1988,8,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"3494",14918,9,12,1988,8,"DM","F",37,48,"Dipodomys","merriami","Rodent","Control"
"3495",15024,10,9,1988,8,"DM","M",34,27,"Dipodomys","merriami","Rodent","Control"
"3496",15269,12,14,1988,8,"DM","M",34,46,"Dipodomys","merriami","Rodent","Control"
"3497",15469,1,11,1989,8,"DM","M",36,39,"Dipodomys","merriami","Rodent","Control"
"3498",15806,3,14,1989,8,"DM","F",37,45,"Dipodomys","merriami","Rodent","Control"
"3499",15915,4,1,1989,8,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"3500",16161,6,4,1989,8,"DM","M",36,34,"Dipodomys","merriami","Rodent","Control"
"3501",16306,7,4,1989,8,"DM","F",NA,32,"Dipodomys","merriami","Rodent","Control"
"3502",16460,9,4,1989,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"3503",16505,10,7,1989,8,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"3504",16714,11,5,1989,8,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"3505",16942,1,7,1990,8,"DM","F",36,38,"Dipodomys","merriami","Rodent","Control"
"3506",17091,1,30,1990,8,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"3507",17241,2,25,1990,8,"DM","F",36,29,"Dipodomys","merriami","Rodent","Control"
"3508",17450,4,26,1990,8,"DM","M",35,18,"Dipodomys","merriami","Rodent","Control"
"3509",17534,5,24,1990,8,"DM","F",36,45,"Dipodomys","merriami","Rodent","Control"
"3510",17722,7,22,1990,8,"DM","F",37,44,"Dipodomys","merriami","Rodent","Control"
"3511",17856,9,25,1990,8,"DM","M",NA,45,"Dipodomys","merriami","Rodent","Control"
"3512",17946,10,16,1990,8,"DM","M",35,26,"Dipodomys","merriami","Rodent","Control"
"3513",18065,11,11,1990,8,"DM","F",36,40,"Dipodomys","merriami","Rodent","Control"
"3514",18257,1,12,1991,8,"DM","F",35,41,"Dipodomys","merriami","Rodent","Control"
"3515",18404,2,17,1991,8,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"3516",18529,3,14,1991,8,"DM","M",35,40,"Dipodomys","merriami","Rodent","Control"
"3517",18613,4,21,1991,8,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"3518",18695,5,14,1991,8,"DM","M",35,41,"Dipodomys","merriami","Rodent","Control"
"3519",18790,6,14,1991,8,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
"3520",18893,7,13,1991,8,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"3521",19004,8,8,1991,8,"DM","F",38,40,"Dipodomys","merriami","Rodent","Control"
"3522",19170,10,11,1991,8,"DM","M",35,45,"Dipodomys","merriami","Rodent","Control"
"3523",19312,11,14,1991,8,"DM","F",37,43,"Dipodomys","merriami","Rodent","Control"
"3524",19696,2,7,1992,8,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"3525",20068,5,31,1992,8,"DM","M",39,51,"Dipodomys","merriami","Rodent","Control"
"3526",20231,7,31,1992,8,"DM","F",36,48,"Dipodomys","merriami","Rodent","Control"
"3527",20499,10,19,1992,8,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"3528",20888,5,23,1993,8,"DM","F",37,59,"Dipodomys","merriami","Rodent","Control"
"3529",21088,8,20,1993,8,"DM","M",38,44,"Dipodomys","merriami","Rodent","Control"
"3530",21431,2,22,1994,8,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
"3531",21696,7,9,1994,8,"DM","F",37,41,"Dipodomys","merriami","Rodent","Control"
"3532",21930,11,2,1994,8,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
"3533",22071,2,4,1995,8,"DM","M",36,49,"Dipodomys","merriami","Rodent","Control"
"3534",22358,6,8,1995,8,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"3535",23085,12,3,1995,8,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"3536",24751,11,17,1996,8,"DM","M",35,33,"Dipodomys","merriami","Rodent","Control"
"3537",25151,2,9,1997,8,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
"3538",26501,7,9,1997,8,"DM","M",37,42,"Dipodomys","merriami","Rodent","Control"
"3539",27158,11,22,1997,8,"DM","F",34,36,"Dipodomys","merriami","Rodent","Control"
"3540",27487,2,1,1998,8,"DM","M",39,48,"Dipodomys","merriami","Rodent","Control"
"3541",27665,3,2,1998,8,"DM","F",36,NA,"Dipodomys","merriami","Rodent","Control"
"3542",28765,10,25,1998,8,"DM","M",26,38,"Dipodomys","merriami","Rodent","Control"
"3543",29132,1,17,1999,8,"DM","F",36,43,"Dipodomys","merriami","Rodent","Control"
"3544",29670,5,16,1999,8,"DM","M",35,25,"Dipodomys","merriami","Rodent","Control"
"3545",33702,3,14,2002,8,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
"3546",74,8,19,1977,8,"PF","M",12,7,"Perognathus","flavus","Rodent","Control"
"3547",2858,4,17,1980,8,"PF","M",15,8,"Perognathus","flavus","Rodent","Control"
"3548",5823,4,29,1982,8,"PF","M",16,7,"Perognathus","flavus","Rodent","Control"
"3549",7091,11,22,1982,8,"PF","M",15,6,"Perognathus","flavus","Rodent","Control"
"3550",7620,3,15,1983,8,"PF","M",14,6,"Perognathus","flavus","Rodent","Control"
"3551",20747,3,18,1993,8,"PF","F",NA,NA,"Perognathus","flavus","Rodent","Control"
"3552",24761,11,17,1996,8,"PF","F",16,7,"Perognathus","flavus","Rodent","Control"
"3553",4856,10,1,1981,8,"PE","M",22,20,"Peromyscus","eremicus","Rodent","Control"
"3554",19143,10,11,1991,8,"PE","F",20,18,"Peromyscus","eremicus","Rodent","Control"
"3555",483,12,11,1977,8,"DS","M",49,149,"Dipodomys","spectabilis","Rodent","Control"
"3556",798,4,9,1978,8,"DS","F",48,142,"Dipodomys","spectabilis","Rodent","Control"
"3557",1205,9,3,1978,8,"DS","F",52,122,"Dipodomys","spectabilis","Rodent","Control"
"3558",1630,2,24,1979,8,"DS","F",50,NA,"Dipodomys","spectabilis","Rodent","Control"
"3559",2097,10,24,1979,8,"DS","F",51,120,"Dipodomys","spectabilis","Rodent","Control"
"3560",2829,4,17,1980,8,"DS","M",NA,135,"Dipodomys","spectabilis","Rodent","Control"
"3561",3408,11,8,1980,8,"DS","M",51,131,"Dipodomys","spectabilis","Rodent","Control"
"3562",3757,1,12,1981,8,"DS","M",50,148,"Dipodomys","spectabilis","Rodent","Control"
"3563",4308,4,6,1981,8,"DS","M",NA,124,"Dipodomys","spectabilis","Rodent","Control"
"3564",4655,7,8,1981,8,"DS","M",52,135,"Dipodomys","spectabilis","Rodent","Control"
"3565",5486,2,24,1982,8,"DS","M",52,137,"Dipodomys","spectabilis","Rodent","Control"
"3566",6163,7,25,1982,8,"DS","M",NA,133,"Dipodomys","spectabilis","Rodent","Control"
"3567",6763,10,23,1982,8,"DS","M",51,123,"Dipodomys","spectabilis","Rodent","Control"
"3568",7573,3,15,1983,8,"DS","F",48,107,"Dipodomys","spectabilis","Rodent","Control"
"3569",7915,5,15,1983,8,"DS","F",51,118,"Dipodomys","spectabilis","Rodent","Control"
"3570",8381,9,11,1983,8,"DS","F",51,124,"Dipodomys","spectabilis","Rodent","Control"
"3571",9613,9,30,1984,8,"DS","M",47,130,"Dipodomys","spectabilis","Rodent","Control"
"3572",10426,5,24,1985,8,"DS","F",50,131,"Dipodomys","spectabilis","Rodent","Control"
"3573",10928,10,13,1985,8,"DS","F",49,125,"Dipodomys","spectabilis","Rodent","Control"
"3574",11384,4,13,1986,8,"DS","M",54,150,"Dipodomys","spectabilis","Rodent","Control"
"3575",11786,8,10,1986,8,"DS","F",49,130,"Dipodomys","spectabilis","Rodent","Control"
"3576",12256,2,1,1987,8,"DS","M",54,148,"Dipodomys","spectabilis","Rodent","Control"
"3577",12704,4,26,1987,8,"DS","F",50,136,"Dipodomys","spectabilis","Rodent","Control"
"3578",13464,9,27,1987,8,"DS","M",51,161,"Dipodomys","spectabilis","Rodent","Control"
"3579",14600,6,12,1988,8,"DS","M",54,141,"Dipodomys","spectabilis","Rodent","Control"
"3580",15594,2,5,1989,8,"DS","M",53,160,"Dipodomys","spectabilis","Rodent","Control"
"3581",6169,7,25,1982,8,"PP",NA,NA,15,"Chaetodipus","penicillatus","Rodent","Control"
"3582",16478,9,4,1989,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3583",22488,7,21,1995,8,"PP",NA,22,13,"Chaetodipus","penicillatus","Rodent","Control"
"3584",22595,8,27,1995,8,"PP","M",23,12,"Chaetodipus","penicillatus","Rodent","Control"
"3585",22661,8,27,1995,8,"PP","M",23,18,"Chaetodipus","penicillatus","Rodent","Control"
"3586",22820,9,24,1995,8,"PP","M",22,19,"Chaetodipus","penicillatus","Rodent","Control"
"3587",23752,4,15,1996,8,"PP","F",21,17,"Chaetodipus","penicillatus","Rodent","Control"
"3588",23875,4,15,1996,8,"PP","F",23,16,"Chaetodipus","penicillatus","Rodent","Control"
"3589",24376,8,15,1996,8,"PP","F",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3590",26100,6,10,1997,8,"PP","M",21,12,"Chaetodipus","penicillatus","Rodent","Control"
"3591",26699,7,30,1997,8,"PP","F",20,14,"Chaetodipus","penicillatus","Rodent","Control"
"3592",27819,5,3,1998,8,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
"3593",28286,7,19,1998,8,"PP","F",21,15,"Chaetodipus","penicillatus","Rodent","Control"
"3594",28597,9,20,1998,8,"PP","M",20,11,"Chaetodipus","penicillatus","Rodent","Control"
"3595",30031,11,7,1999,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
"3596",30264,1,10,2000,8,"PP","F",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3597",30866,6,4,2000,8,"PP","M",22,NA,"Chaetodipus","penicillatus","Rodent","Control"
"3598",31327,8,26,2000,8,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
"3599",31909,3,25,2001,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3600",32307,7,22,2001,8,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3601",32540,8,26,2001,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3602",32557,8,26,2001,8,"PP","F",23,16,"Chaetodipus","penicillatus","Rodent","Control"
"3603",32974,10,14,2001,8,"PP","F",21,12,"Chaetodipus","penicillatus","Rodent","Control"
"3604",33788,4,16,2002,8,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
"3605",34129,5,16,2002,8,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Control"
"3606",34364,6,16,2002,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
"3607",34726,9,10,2002,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
"3608",547,1,9,1978,8,"OT",NA,NA,NA,"Onychomys","torridus","Rodent","Control"
"3609",6703,10,23,1982,8,"OT","M",20,25,"Onychomys","torridus","Rodent","Control"
"3610",13436,9,27,1987,8,"OT","M",20,25,"Onychomys","torridus","Rodent","Control"
"3611",17698,7,22,1990,8,"OT","M",18,14,"Onychomys","torridus","Rodent","Control"
"3612",19856,3,8,1992,8,"OT","M",22,24,"Onychomys","torridus","Rodent","Control"
"3613",25058,2,9,1997,8,"OT","F",20,23,"Onychomys","torridus","Rodent","Control"
"3614",26068,6,10,1997,8,"OT","M",21,28,"Onychomys","torridus","Rodent","Control"
"3615",27171,11,22,1997,8,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
"3616",30142,12,6,1999,8,"OT","M",19,18,"Onychomys","torridus","Rodent","Control"
"3617",31482,9,31,2000,8,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
"3618",32125,5,27,2001,8,"OT","F",21,32,"Onychomys","torridus","Rodent","Control"
"3619",33181,11,18,2001,8,"OT","M",21,23,"Onychomys","torridus","Rodent","Control"
"3620",35526,12,31,2002,8,"OT","F",20,24,"Onychomys","torridus","Rodent","Control"
"3621",961,6,8,1978,8,"DO","M",36,55,"Dipodomys","ordii","Rodent","Control"
"3622",2082,10,24,1979,8,"DO","F",33,47,"Dipodomys","ordii","Rodent","Control"
"3623",2632,3,9,1980,8,"DO","F",NA,57,"Dipodomys","ordii","Rodent","Control"
"3624",3598,12,16,1980,8,"DO","F",34,52,"Dipodomys","ordii","Rodent","Control"
"3625",3923,3,8,1981,8,"DO","F",37,NA,"Dipodomys","ordii","Rodent","Control"
"3626",4319,4,6,1981,8,"DO","F",NA,50,"Dipodomys","ordii","Rodent","Control"
"3627",4666,7,8,1981,8,"DO","M",36,48,"Dipodomys","ordii","Rodent","Control"
"3628",5571,3,29,1982,8,"DO","M",35,52,"Dipodomys","ordii","Rodent","Control"
"3629",6430,8,16,1982,8,"DO","F",38,49,"Dipodomys","ordii","Rodent","Control"
"3630",7446,2,27,1983,8,"DO","M",36,54,"Dipodomys","ordii","Rodent","Control"
"3631",8048,6,18,1983,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
"3632",8776,12,9,1983,8,"DO","M",36,50,"Dipodomys","ordii","Rodent","Control"
"3633",9334,7,4,1984,8,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
"3634",9574,9,30,1984,8,"DO","M",35,40,"Dipodomys","ordii","Rodent","Control"
"3635",9993,2,17,1985,8,"DO","M",35,45,"Dipodomys","ordii","Rodent","Control"
"3636",10497,6,16,1985,8,"DO","M",36,30,"Dipodomys","ordii","Rodent","Control"
"3637",11027,11,17,1985,8,"DO","M",35,46,"Dipodomys","ordii","Rodent","Control"
"3638",12019,11,16,1986,8,"DO","M",35,48,"Dipodomys","ordii","Rodent","Control"
"3639",12980,7,1,1987,8,"DO","M",36,58,"Dipodomys","ordii","Rodent","Control"
"3640",14136,2,22,1988,8,"DO","F",36,44,"Dipodomys","ordii","Rodent","Control"
"3641",16725,11,5,1989,8,"DO","M",37,53,"Dipodomys","ordii","Rodent","Control"
"3642",17355,3,30,1990,8,"DO","F",35,50,"Dipodomys","ordii","Rodent","Control"
"3643",19308,11,14,1991,8,"DO","F",35,50,"Dipodomys","ordii","Rodent","Control"
"3644",20126,7,4,1992,8,"DO","F",35,61,"Dipodomys","ordii","Rodent","Control"
"3645",20614,1,25,1993,8,"DO","M",35,57,"Dipodomys","ordii","Rodent","Control"
"3646",21255,11,14,1993,8,"DO","M",36,45,"Dipodomys","ordii","Rodent","Control"
"3647",21597,5,19,1994,8,"DO","M",38,52,"Dipodomys","ordii","Rodent","Control"
"3648",22033,1,13,1995,8,"DO","M",36,51,"Dipodomys","ordii","Rodent","Control"
"3649",22265,4,30,1995,8,"DO","M",37,57,"Dipodomys","ordii","Rodent","Control"
"3650",23292,1,28,1996,8,"DO","M",36,44,"Dipodomys","ordii","Rodent","Control"
"3651",23452,2,25,1996,8,"DO","F",34,58,"Dipodomys","ordii","Rodent","Control"
"3652",23811,4,15,1996,8,"DO","F",31,49,"Dipodomys","ordii","Rodent","Control"
"3653",24140,6,14,1996,8,"DO","M",37,49,"Dipodomys","ordii","Rodent","Control"
"3654",24469,9,22,1996,8,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
"3655",24754,11,17,1996,8,"DO","M",36,50,"Dipodomys","ordii","Rodent","Control"
"3656",25086,2,9,1997,8,"DO","M",38,53,"Dipodomys","ordii","Rodent","Control"
"3657",25369,3,16,1997,8,"DO","M",37,49,"Dipodomys","ordii","Rodent","Control"
"3658",25870,5,11,1997,8,"DO","M",38,51,"Dipodomys","ordii","Rodent","Control"
"3659",26257,7,9,1997,8,"DO","F",37,49,"Dipodomys","ordii","Rodent","Control"
"3660",26748,7,30,1997,8,"DO","F",38,47,"Dipodomys","ordii","Rodent","Control"
"3661",27075,10,26,1997,8,"DO","F",37,49,"Dipodomys","ordii","Rodent","Control"
"3662",27480,2,1,1998,8,"DO","F",38,48,"Dipodomys","ordii","Rodent","Control"
"3663",27650,3,2,1998,8,"DO","M",39,NA,"Dipodomys","ordii","Rodent","Control"
"3664",28131,6,28,1998,8,"DO","M",39,55,"Dipodomys","ordii","Rodent","Control"
"3665",28598,9,20,1998,8,"DO","F",35,54,"Dipodomys","ordii","Rodent","Control"
"3666",29133,1,17,1999,8,"DO","F",37,59,"Dipodomys","ordii","Rodent","Control"
"3667",29544,4,18,1999,8,"DO","M",37,56,"Dipodomys","ordii","Rodent","Control"
"3668",29801,6,13,1999,8,"DO","M",36,38,"Dipodomys","ordii","Rodent","Control"
"3669",30399,2,6,2000,8,"DO","M",37,51,"Dipodomys","ordii","Rodent","Control"
"3670",30696,4,31,2000,8,"DO","M",35,49,"Dipodomys","ordii","Rodent","Control"
"3671",31054,7,2,2000,8,"DO","F",36,50,"Dipodomys","ordii","Rodent","Control"
"3672",31594,11,26,2000,8,"DO","F",38,49,"Dipodomys","ordii","Rodent","Control"
"3673",32319,7,22,2001,8,"DO","F",36,61,"Dipodomys","ordii","Rodent","Control"
"3674",32972,10,14,2001,8,"DO","F",37,59,"Dipodomys","ordii","Rodent","Control"
"3675",33524,2,10,2002,8,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
"3676",33710,3,14,2002,8,"DO","M",35,61,"Dipodomys","ordii","Rodent","Control"
"3677",33801,4,16,2002,8,"DO","F",37,51,"Dipodomys","ordii","Rodent","Control"
"3678",34351,6,16,2002,8,"DO","M",35,36,"Dipodomys","ordii","Rodent","Control"
"3679",34613,7,14,2002,8,"DO","F",36,47,"Dipodomys","ordii","Rodent","Control"
"3680",35142,11,10,2002,8,"DO","M",35,62,"Dipodomys","ordii","Rodent","Control"
"3681",35351,12,8,2002,8,"DO","M",35,44,"Dipodomys","ordii","Rodent","Control"
"3682",21543,4,11,1994,8,"SS",NA,NA,NA,"Spermophilus","spilosoma","Rodent","Control"
"3683",1413,11,4,1978,8,"OL","F",20,28,"Onychomys","leucogaster","Rodent","Control"
"3684",2968,5,18,1980,8,"OL","F",20,24,"Onychomys","leucogaster","Rodent","Control"
"3685",4440,5,4,1981,8,"OL","M",21,30,"Onychomys","leucogaster","Rodent","Control"
"3686",9505,8,26,1984,8,"OL","M",21,35,"Onychomys","leucogaster","Rodent","Control"
"3687",15669,2,5,1989,8,"OL","F",21,30,"Onychomys","leucogaster","Rodent","Control"
"3688",16721,11,5,1989,8,"OL","M",21,33,"Onychomys","leucogaster","Rodent","Control"
"3689",21863,10,13,1994,8,"OL","F",21,18,"Onychomys","leucogaster","Rodent","Control"
"3690",15297,12,14,1988,8,"RM","M",16,8,"Reithrodontomys","megalotis","Rodent","Control"
"3691",18513,3,14,1991,8,"RM","F",17,12,"Reithrodontomys","megalotis","Rodent","Control"
"3692",26366,7,9,1997,8,"PM","M",20,14,"Peromyscus","maniculatus","Rodent","Control"
"3693",21796,9,7,1994,8,"AH",NA,NA,NA,"Ammospermophilus","harrisi","Rodent","Control"
"3694",19604,1,9,1992,8,"DX",NA,NA,NA,"Dipodomys","sp.","Rodent","Control"
